group,status,pot_id,day,angle,rgb_path,vnir_path,vnir_800nm_path,vnir_1000nm_path
Pepper\I\Healthy,H,9,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_0_9.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_0_9.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_9.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_9.png
Pepper\I\Healthy,H,10,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_0_10.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_0_10.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_10.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_10.png
Pepper\I\Healthy,H,11,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_0_11.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_0_11.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_11.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_11.png
Pepper\I\Healthy,H,12,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_0_12.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_0_12.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_12.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_12.png
Pepper\I\Healthy,H,13,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_0_13.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_0_13.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_13.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_13.png
Pepper\I\Healthy,H,14,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_0_14.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_0_14.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_14.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_14.png
Pepper\I\Healthy,H,15,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_0_15.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_0_15.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_15.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_15.png
Pepper\I\Healthy,H,16,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_0_16.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_0_16.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_16.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_16.png
Pepper\I\Healthy,H,17,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_0_17.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_0_17.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_17.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_17.png
Pepper\I\Healthy,H,18,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_0_18.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_0_18.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_18.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_18.png
Pepper\I\Healthy,H,19,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_0_19.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_0_19.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_19.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_19.png
Pepper\I\Healthy,H,20,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_0_20.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_0_20.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_20.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_20.png
Pepper\I\Healthy,H,21,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_0_21.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_0_21.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_21.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_21.png
Pepper\I\Healthy,H,22,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_0_22.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_0_22.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_22.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_22.png
Pepper\I\Healthy,H,23,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_0_23.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_0_23.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_23.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_23.png
Pepper\I\Healthy,H,24,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_0_24.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_0_24.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_24.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_24.png
Pepper\I\Healthy,H,25,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_0_25.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_0_25.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_25.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_25.png
Pepper\I\Healthy,H,26,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_0_26.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_0_26.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_26.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_26.png
Pepper\I\Healthy,H,27,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_0_27.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_0_27.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_27.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_27.png
Pepper\I\Healthy,H,28,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_0_28.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_0_28.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_28.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_28.png
Pepper\I\Healthy,H,29,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_0_29.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_0_29.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_29.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_29.png
Pepper\I\Healthy,H,30,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_0_30.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_0_30.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_30.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_30.png
Pepper\I\Healthy,H,31,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_0_31.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_0_31.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_31.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_31.png
Pepper\I\Healthy,H,32,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_0_32.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_0_32.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_32.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_32.png
Pepper\I\Healthy,H,33,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_0_33.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_0_33.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_33.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_33.png
Pepper\I\Healthy,H,34,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_0_34.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_0_34.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_34.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_34.png
Pepper\I\Healthy,H,35,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_0_35.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_0_35.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_35.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_35.png
Pepper\I\Healthy,H,36,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_0_36.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_0_36.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_36.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_36.png
Pepper\I\Healthy,H,37,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_0_37.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_0_37.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_37.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_37.png
Pepper\I\Healthy,H,38,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_0_38.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_0_38.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_38.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_38.png
Pepper\I\Healthy,H,39,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_0_39.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_0_39.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_39.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_39.png
Pepper\I\Healthy,H,40,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_0_40.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_0_40.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_40.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_40.png
Pepper\I\Healthy,H,41,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_0_41.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_0_41.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_41.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_41.png
Pepper\I\Healthy,H,42,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_0_42.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_0_42.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_42.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_42.png
Pepper\I\Healthy,H,43,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_0_43.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_0_43.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_43.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_43.png
Pepper\I\Healthy,H,44,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_0_44.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_0_44.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_44.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_44.png
Pepper\I\Healthy,H,45,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_0_45.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_0_45.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_45.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_45.png
Pepper\I\Healthy,H,1,17,15,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_15_1.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_15_1.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_15_1.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_15_1.png
Pepper\I\Healthy,H,2,17,15,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_15_2.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_15_2.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_15_2.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_15_2.png
Pepper\I\Healthy,H,3,17,15,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_15_3.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_15_3.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_15_3.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_15_3.png
Pepper\I\Healthy,H,4,17,15,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_15_4.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_15_4.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_15_4.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_15_4.png
Pepper\I\Healthy,H,5,17,15,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_15_5.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_15_5.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_15_5.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_15_5.png
Pepper\I\Healthy,H,6,17,15,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_15_6.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_15_6.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_15_6.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_15_6.png
Pepper\I\Healthy,H,7,17,15,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_15_7.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_15_7.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_15_7.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_15_7.png
Pepper\I\Healthy,H,8,17,15,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_15_8.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_15_8.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_15_8.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_15_8.png
Pepper\I\Healthy,H,9,17,15,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_15_9.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_15_9.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_15_9.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_15_9.png
Pepper\I\Healthy,H,10,17,15,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_15_10.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_15_10.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_15_10.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_15_10.png
Pepper\I\Healthy,H,11,17,15,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_15_11.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_15_11.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_15_11.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_15_11.png
Pepper\I\Healthy,H,12,17,15,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_15_12.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_15_12.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_15_12.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_15_12.png
Pepper\I\Healthy,H,13,17,15,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_15_13.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_15_13.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_15_13.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_15_13.png
Pepper\I\Healthy,H,14,17,15,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_15_14.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_15_14.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_15_14.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_15_14.png
Pepper\I\Healthy,H,15,17,15,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_15_15.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_15_15.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_15_15.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_15_15.png
Pepper\I\Healthy,H,16,17,15,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_15_16.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_15_16.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_15_16.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_15_16.png
Pepper\I\Healthy,H,17,17,15,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_15_17.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_15_17.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_15_17.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_15_17.png
Pepper\I\Healthy,H,18,17,15,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_15_18.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_15_18.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_15_18.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_15_18.png
Pepper\I\Healthy,H,19,17,15,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_15_19.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_15_19.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_15_19.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_15_19.png
Pepper\I\Healthy,H,20,17,15,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_15_20.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_15_20.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_15_20.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_15_20.png
Pepper\I\Healthy,H,21,17,15,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_15_21.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_15_21.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_15_21.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_15_21.png
Pepper\I\Healthy,H,22,17,15,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_15_22.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_15_22.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_15_22.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_15_22.png
Pepper\I\Healthy,H,23,17,15,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_17_RGB_15_23.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Healthy/H_17_VNIR_15_23.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_15_23.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_15_23.png
