sample_id,group,label,plant,experiment,rgb_path,vnir_path,vnir_800nm_path,vnir_1000nm_path
H_5_5_28,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_5_28.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_5_28.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_5_28.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_5_28.png
H_5_5_3,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_5_3.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_5_3.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_5_3.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_5_3.png
H_5_5_30,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_5_30.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_5_30.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_5_30.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_5_30.png
H_5_5_31,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_5_31.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_5_31.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_5_31.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_5_31.png
H_5_5_33,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_5_33.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_5_33.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_5_33.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_5_33.png
H_5_5_34,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_5_34.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_5_34.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_5_34.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_5_34.png
H_5_5_35,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_5_35.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_5_35.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_5_35.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_5_35.png
H_5_5_36,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_5_36.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_5_36.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_5_36.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_5_36.png
H_5_5_37,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_5_37.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_5_37.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_5_37.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_5_37.png
H_5_5_38,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_5_38.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_5_38.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_5_38.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_5_38.png
H_5_5_4,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_5_4.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_5_4.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_5_4.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_5_4.png
H_5_5_40,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_5_40.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_5_40.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_5_40.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_5_40.png
H_5_5_41,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_5_41.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_5_41.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_5_41.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_5_41.png
H_5_5_42,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_5_42.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_5_42.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_5_42.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_5_42.png
H_5_5_44,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_5_44.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_5_44.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_5_44.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_5_44.png
H_5_5_45,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_5_45.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_5_45.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_5_45.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_5_45.png
H_5_5_5,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_5_5.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_5_5.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_5_5.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_5_5.png
H_5_5_6,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_5_6.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_5_6.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_5_6.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_5_6.png
H_5_5_7,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_5_7.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_5_7.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_5_7.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_5_7.png
H_5_5_8,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_5_RGB_5_8.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_5_VNIR_5_8.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_5_VNIR_800nm_5_8.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_5_VNIR_1000nm_5_8.png
H_9_0_1,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_9_RGB_0_1.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_9_VNIR_0_1.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_9_VNIR_800nm_0_1.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_9_VNIR_1000nm_0_1.png
H_9_0_10,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_9_RGB_0_10.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_9_VNIR_0_10.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_9_VNIR_800nm_0_10.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_9_VNIR_1000nm_0_10.png
H_9_0_11,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_9_RGB_0_11.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_9_VNIR_0_11.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_9_VNIR_800nm_0_11.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_9_VNIR_1000nm_0_11.png
H_9_0_13,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_9_RGB_0_13.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_9_VNIR_0_13.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_9_VNIR_800nm_0_13.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_9_VNIR_1000nm_0_13.png
H_9_0_15,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_9_RGB_0_15.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_9_VNIR_0_15.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_9_VNIR_800nm_0_15.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_9_VNIR_1000nm_0_15.png
H_9_0_16,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_9_RGB_0_16.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_9_VNIR_0_16.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_9_VNIR_800nm_0_16.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_9_VNIR_1000nm_0_16.png
H_9_0_17,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_9_RGB_0_17.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_9_VNIR_0_17.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_9_VNIR_800nm_0_17.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_9_VNIR_1000nm_0_17.png
H_9_0_18,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_9_RGB_0_18.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_9_VNIR_0_18.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_9_VNIR_800nm_0_18.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_9_VNIR_1000nm_0_18.png
H_9_0_19,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_9_RGB_0_19.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_9_VNIR_0_19.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_9_VNIR_800nm_0_19.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_9_VNIR_1000nm_0_19.png
H_9_0_2,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_9_RGB_0_2.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_9_VNIR_0_2.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_9_VNIR_800nm_0_2.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_9_VNIR_1000nm_0_2.png
H_9_0_20,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_9_RGB_0_20.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_9_VNIR_0_20.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_9_VNIR_800nm_0_20.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_9_VNIR_1000nm_0_20.png
H_9_0_21,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_9_RGB_0_21.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_9_VNIR_0_21.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_9_VNIR_800nm_0_21.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_9_VNIR_1000nm_0_21.png
H_9_0_22,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_9_RGB_0_22.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_9_VNIR_0_22.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_9_VNIR_800nm_0_22.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_9_VNIR_1000nm_0_22.png
H_9_0_23,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_9_RGB_0_23.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_9_VNIR_0_23.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_9_VNIR_800nm_0_23.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_9_VNIR_1000nm_0_23.png
H_9_0_26,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_9_RGB_0_26.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_9_VNIR_0_26.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_9_VNIR_800nm_0_26.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_9_VNIR_1000nm_0_26.png
H_9_0_27,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_9_RGB_0_27.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_9_VNIR_0_27.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_9_VNIR_800nm_0_27.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_9_VNIR_1000nm_0_27.png
H_9_0_28,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_9_RGB_0_28.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_9_VNIR_0_28.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_9_VNIR_800nm_0_28.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_9_VNIR_1000nm_0_28.png
H_9_0_29,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_9_RGB_0_29.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_9_VNIR_0_29.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_9_VNIR_800nm_0_29.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_9_VNIR_1000nm_0_29.png
H_9_0_3,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_9_RGB_0_3.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_9_VNIR_0_3.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_9_VNIR_800nm_0_3.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_9_VNIR_1000nm_0_3.png
H_9_0_31,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_9_RGB_0_31.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_9_VNIR_0_31.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_9_VNIR_800nm_0_31.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_9_VNIR_1000nm_0_31.png
H_9_0_32,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_9_RGB_0_32.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_9_VNIR_0_32.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_9_VNIR_800nm_0_32.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_9_VNIR_1000nm_0_32.png
H_9_0_33,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_9_RGB_0_33.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_9_VNIR_0_33.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_9_VNIR_800nm_0_33.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_9_VNIR_1000nm_0_33.png
H_9_0_34,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_9_RGB_0_34.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_9_VNIR_0_34.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_9_VNIR_800nm_0_34.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_9_VNIR_1000nm_0_34.png
H_9_0_35,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_9_RGB_0_35.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_9_VNIR_0_35.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_9_VNIR_800nm_0_35.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_9_VNIR_1000nm_0_35.png
H_9_0_36,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_9_RGB_0_36.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_9_VNIR_0_36.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_9_VNIR_800nm_0_36.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_9_VNIR_1000nm_0_36.png
H_9_0_37,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_9_RGB_0_37.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_9_VNIR_0_37.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_9_VNIR_800nm_0_37.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_9_VNIR_1000nm_0_37.png
H_9_0_38,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_9_RGB_0_38.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_9_VNIR_0_38.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_9_VNIR_800nm_0_38.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_9_VNIR_1000nm_0_38.png
H_9_0_39,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_9_RGB_0_39.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_9_VNIR_0_39.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_9_VNIR_800nm_0_39.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_9_VNIR_1000nm_0_39.png
H_9_0_4,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_9_RGB_0_4.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_9_VNIR_0_4.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_9_VNIR_800nm_0_4.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_9_VNIR_1000nm_0_4.png
H_9_0_40,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_9_RGB_0_40.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_9_VNIR_0_40.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_9_VNIR_800nm_0_40.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_9_VNIR_1000nm_0_40.png
H_9_0_41,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_9_RGB_0_41.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_9_VNIR_0_41.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_9_VNIR_800nm_0_41.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_9_VNIR_1000nm_0_41.png
H_9_0_42,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_9_RGB_0_42.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_9_VNIR_0_42.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_9_VNIR_800nm_0_42.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_9_VNIR_1000nm_0_42.png
H_9_0_44,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_9_RGB_0_44.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_9_VNIR_0_44.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_9_VNIR_800nm_0_44.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_9_VNIR_1000nm_0_44.png
H_9_0_45,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_9_RGB_0_45.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_9_VNIR_0_45.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_9_VNIR_800nm_0_45.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_9_VNIR_1000nm_0_45.png
H_9_0_5,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_9_RGB_0_5.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_9_VNIR_0_5.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_9_VNIR_800nm_0_5.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_9_VNIR_1000nm_0_5.png
H_9_0_6,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_9_RGB_0_6.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_9_VNIR_0_6.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_9_VNIR_800nm_0_6.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_9_VNIR_1000nm_0_6.png
H_9_0_7,Pepper\II\Healthy,Healthy,Pepper,II,Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_9_RGB_0_7.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/II/Healthy/H_9_VNIR_0_7.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/II/Healthy/H_9_VNIR_800nm_0_7.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/II/Healthy/H_9_VNIR_1000nm_0_7.png
