path,label
Datasets/casava/Cassava___mosaic_disease/2329701808.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1286327974.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2001457610.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/2852554311.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/3944665057.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/4200249723.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2736444451.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1123902504.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1173147967.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/744619434.jpg,Cassava___green_mottle
Datasets/casava/Cassava___green_mottle/4011855023.jpg,Cassava___green_mottle
Datasets/casava/Cassava___healthy/759934720.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/3891613214.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/605816056.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3792533899.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/3252023035.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___bacterial_blight/812733394.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/1864285719.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3368623570.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/336299725.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/2467555278.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3937113276.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3445164485.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/4042964772.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/3479082158.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/3036253841.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/1422459648.jpg,Cassava___green_mottle
Datasets/casava/Cassava___bacterial_blight/2933959901.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/3421898013.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2258343852.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3584687840.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1505794271.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/3384499774.jpg,Cassava___healthy
Datasets/casava/Cassava___healthy/3852956252.jpg,Cassava___healthy
Datasets/casava/Cassava___healthy/248804719.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/2085011211.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/336083586.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___bacterial_blight/3306255309.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/1702253388.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/2985727517.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/1440459489.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2342166516.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/2929245875.jpg,Cassava___healthy
Datasets/casava/Cassava___healthy/2000430035.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/641852090.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/753116208.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/658300616.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/142279359.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/3636294049.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___healthy/1280298978.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/3885060393.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/535314273.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/2418594163.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2947932468.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3719137724.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/4214625845.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/728569501.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/2567910282.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/4220427697.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1797305477.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/227245436.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2086661183.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/410476072.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/100560400.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/1774534152.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1409467593.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/1772421330.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/1867630511.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/4206288054.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1452215100.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2617970250.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/489369440.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/1785258924.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/769621297.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/3015865216.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1434278080.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/3406720343.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/176087144.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/2620830475.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___brown_streak_disease/2156480283.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___bacterial_blight/3939876859.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___brown_streak_disease/3315174323.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___healthy/1504701291.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/2509869422.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/3410668826.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/2672327544.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2622093497.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/657031133.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/2950554996.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3442406076.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/1277057359.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/2603915045.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/4169071977.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3834284991.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/3917172098.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/3238472745.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/4211138249.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2245464938.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/336032005.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/592236552.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/126180843.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/456464390.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/1579761476.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/1834269542.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/2321881584.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___healthy/1060543398.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/4112721304.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2665505446.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/286514821.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/1950600545.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3119699604.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/1283999626.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/1990072539.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/2287557968.jpg,Cassava___healthy
Datasets/casava/Cassava___healthy/4224616597.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/996927503.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3286430972.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2335483518.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1802754219.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2753540167.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1354408202.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/3195215192.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/3492280117.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/1814991024.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___healthy/3525273765.jpg,Cassava___healthy
Datasets/casava/Cassava___green_mottle/1114588792.jpg,Cassava___green_mottle
Datasets/casava/Cassava___bacterial_blight/543908014.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/1716221789.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1003987001.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3558515424.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/597527186.jpg,Cassava___healthy
Datasets/casava/Cassava___brown_streak_disease/958074553.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___green_mottle/3027691323.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/1548022492.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/1889205491.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/3555144754.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1464020220.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2341674126.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3582052804.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2765544033.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/134334479.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2509756796.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/429424915.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/451532153.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___bacterial_blight/851450770.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/2291601784.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/611767283.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1059782259.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3309247762.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2608202173.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/2745720901.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/3747399639.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/4232363601.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/1048738679.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3802954808.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/335378674.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/2019941140.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1493369407.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2497722314.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2112863529.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/972649867.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___healthy/3070076859.jpg,Cassava___healthy
Datasets/casava/Cassava___brown_streak_disease/3678230189.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___brown_streak_disease/3900670329.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___healthy/2896139543.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/506567755.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/501394346.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1132352696.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/3269782382.jpg,Cassava___healthy
Datasets/casava/Cassava___healthy/1290729293.jpg,Cassava___healthy
Datasets/casava/Cassava___green_mottle/570526420.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/1050134400.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3803192051.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1279918358.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/3956155774.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/2470903656.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/23064716.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/142793456.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/3214730186.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/1472296263.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2906227978.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3425536750.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2282620125.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3851642042.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/2537957417.jpg,Cassava___green_mottle
Datasets/casava/Cassava___green_mottle/327309944.jpg,Cassava___green_mottle
Datasets/casava/Cassava___healthy/3451141305.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/1598320375.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/319910228.jpg,Cassava___healthy
Datasets/casava/Cassava___green_mottle/3247843719.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/4089766352.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3453883090.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/4098383673.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/571732176.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/366475437.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1581274070.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1667044637.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2257519479.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/4080805940.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2824543301.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/4268549566.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2648775030.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/548402353.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/3511671285.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___healthy/2672394448.jpg,Cassava___healthy
Datasets/casava/Cassava___brown_streak_disease/2627491487.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/599387864.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/1344397550.jpg,Cassava___healthy
Datasets/casava/Cassava___healthy/2340269019.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/4148970869.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1049924040.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1337148323.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/346303870.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___green_mottle/1138036719.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/1127352598.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/837916123.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2055994639.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/1903454403.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___brown_streak_disease/1891003556.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/79165028.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1055305901.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/4060987360.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/2407309962.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3037049633.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/980401006.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/3481431708.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/771092021.jpg,Cassava___brown_streak_disease
