image_path,dataset,split,folder,role,extension,width,height,mode,format,status,error
Datasets/CD&S/dataset severity/three/IMG_5297.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5298.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5299.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5300.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5301.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5302.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5303.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5312.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5313.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5314.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5315.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5316.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5335.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5336.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5337.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5340.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5341.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5343.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5359.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5360.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5361.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5362.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5363.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5369.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5370.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5371.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5372.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5373.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5374.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5375.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5383.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5384.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5385.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5386.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5389.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5390.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5391.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5392.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5393.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5402.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5410.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5421.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5422.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5431.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5432.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5433.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5438.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5444.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5445.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5446.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/three/IMG_5456.jpg,CD&S,unknown,CD&S/dataset severity/three,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4252.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4257.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4258.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4266.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4267.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4268.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4270.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4271.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4272.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4273.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4274.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4275.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4276.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4277.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4279.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4280.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4281.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4282.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4283.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4284.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4286.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4287.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4288.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4289.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4292.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4293.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4294.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4295.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4296.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4302.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4303.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4304.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4305.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4306.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4307.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4308.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4309.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4323.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4324.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4325.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4326.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4332.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4333.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4334.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4339.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4340.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4341.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4342.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4343.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4346.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4347.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4348.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4349.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4354.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4355.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4357.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4358.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4359.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4360.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4361.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4363.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4364.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4365.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4366.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4371.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4372.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4373.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4374.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4378.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4379.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4380.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4381.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4382.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4390.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4391.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4392.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4395.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4396.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4397.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4398.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4399.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4400.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4401.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4402.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4404.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4405.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4407.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4409.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4411.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4412.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4413.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4476.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4477.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4478.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4480.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4481.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
Datasets/CD&S/dataset severity/two/IMG_4495.jpg,CD&S,unknown,CD&S/dataset severity/two,image_or_representation,.jpg,3024,3024,RGB,JPEG,ok,
